residu, Ordre : , 5, Lambda : 5.0
 X , Y 
3.0,1.1200000000000006
4.0,2.2399999999999993
5.0,2.4
6.0,1.9400000000000004
7.0,1.2400000000000002
8.0,2.88
9.0,3.1799999999999997
10.0,2.7199999999999998
